zip,state,CO2
38315,TN,1397
38316,TN,1397
38317,TN,1397
38318,TN,1397
38320,TN,1397
38321,TN,1397
38324,TN,1397
38326,TN,1397
38327,TN,1397
38328,TN,1397
38329,TN,1397
38330,TN,1397
38331,TN,1397
38332,TN,1397
38333,TN,1397
38334,TN,1397
38336,TN,1397
38337,TN,1397
38338,TN,1397
38339,TN,1397
38340,TN,1397
38341,TN,1397
38342,TN,1397
38343,TN,1397
38344,TN,1397
38345,TN,1397
38346,TN,1397
38347,TN,1397
38348,TN,1397
38351,TN,1397
38352,TN,1397
38355,TN,1397
38356,TN,1397
38357,TN,1397
38358,TN,1397
38359,TN,1397
38361,TN,1397
38362,TN,1397
38363,TN,1397
38365,TN,1397
38366,TN,1397
38367,TN,1397
38368,TN,1397
38369,TN,1397
38370,TN,1397
38371,TN,1397
38372,TN,1397
38374,TN,1397
38375,TN,1397
38376,TN,1397
38377,TN,1397
38378,TN,1397
38379,TN,1397
38380,TN,1397
38381,TN,1397
38382,TN,1397
38387,TN,1397
38388,TN,1397
38389,TN,1397
38390,TN,1397
38391,TN,1397
38392,TN,1397
38393,TN,1397
38401,TN,1397
38402,TN,1397
38425,TN,1397
38449,TN,1397
38450,TN,1397
38451,TN,1397
38452,TN,1397
38453,TN,1397
38454,TN,1397
38455,TN,1397
38456,TN,1397
38457,TN,1397
38459,TN,1397
38460,TN,1397
38461,TN,1397
38462,TN,1397
38463,TN,1397
38464,TN,1397
38468,TN,1397
38469,TN,1397
38471,TN,1397
38472,TN,1397
38473,TN,1397
38474,TN,1397
38475,TN,1397
38476,TN,1397
38477,TN,1397
38478,TN,1397
38481,TN,1397
38482,TN,1397
38483,TN,1397
38485,TN,1397
38486,TN,1397
38487,TN,1397
38488,TN,1397
38501,TN,1397
38502,TN,1397
38503,TN,1397
38504,TN,1397
38505,TN,1397
38506,TN,1397
38541,TN,1397
38542,TN,1397
38543,TN,1397
38544,TN,1397
38545,TN,1397
38547,TN,1397
38548,TN,1397
38549,TN,1397
38550,TN,1397
38551,TN,1397
38552,TN,1397
38553,TN,1397
38554,TN,1397
38555,TN,1397
38556,TN,1397
38557,TN,1397
38558,TN,1397
38559,TN,1397
38560,TN,1397
38562,TN,1397
38563,TN,1397
38564,TN,1397
38565,TN,1397
38567,TN,1397
38568,TN,1397
38569,TN,1397
38570,TN,1397
38571,TN,1397
38572,TN,1397
38573,TN,1397
38574,TN,1397
38575,TN,1397
38577,TN,1397
38578,TN,1397
38579,TN,1397
38580,TN,1397
38581,TN,1397
38582,TN,1397
38583,TN,1397
38585,TN,1397
38587,TN,1397
38588,TN,1397
38589,TN,1397
38601,MS,1397
38602,MS,1397
38603,MS,1397
38606,MS,1397
38609,MS,1397
38610,MS,1397
38611,MS,1397
38614,MS,1361
38617,MS,1361
38618,MS,1397
38619,MS,1397
38620,MS,1397
38621,MS,1397
38622,MS,1397
38623,MS,1397
38625,MS,1397
38626,MS,1397
38627,MS,1397
38628,MS,1397
38629,MS,1397
38630,MS,1034
38631,MS,1034
38632,MS,1397
38633,MS,1397
38634,MS,1397
38635,MS,1397
38637,MS,1397
38638,MS,1397
38639,MS,1361
38641,MS,1397
38642,MS,1397
38643,MS,1397
38644,MS,1361
38645,MS,1361
38646,MS,1397
38647,MS,1397
38649,MS,1397
38650,MS,1397
38651,MS,1397
38652,MS,1397
38654,MS,1397
38655,MS,1397
38658,MS,1397
38659,MS,1397
38661,MS,1397
38663,MS,1397
38664,MS,1397
38665,MS,1397
38666,MS,1397
38668,MS,1397
38669,MS,1034
38670,MS,1397
38671,MS,1397
38672,MS,1397
38673,MS,1397
38674,MS,1397
38675,MS,1397
38676,MS,1397
38677,MS,1397
38679,MS,1397
38680,MS,1397
38683,MS,1397
38685,MS,1397
38686,MS,1397
38701,MS,1361
38702,MS,1034
38703,MS,1361
38704,MS,1034
38720,MS,1361
38721,MS,1361
38722,MS,1361
38723,MS,1361
38725,MS,1361
38726,MS,1361
38730,MS,1361
38731,MS,1361
38732,MS,1361
38733,MS,1034
38736,MS,1361
38737,MS,1034
38738,MS,1034
38739,MS,1034
38740,MS,1361
38744,MS,1361
38745,MS,1361
38746,MS,1034
38748,MS,1361
38749,MS,1361
38751,MS,1361
38753,MS,1361
38754,MS,1361
38756,MS,1361
38759,MS,1361
38760,MS,1034
38761,MS,1361
38762,MS,1361
38764,MS,1034
38765,MS,1361
38767,MS,1361
38768,MS,1034
38769,MS,1034
38771,MS,1361
38772,MS,1034
38773,MS,1361
38774,MS,1361
38776,MS,1034
38778,MS,1361
38780,MS,1361
38781,MS,1034
38782,MS,1361
38801,MS,1397
38802,MS,1397
38803,MS,1397
38804,MS,1397
38820,MS,1397
38821,MS,1397
38824,MS,1397
38825,MS,1397
38826,MS,1397
38827,MS,1397
38828,MS,1397
38829,MS,1397
38833,MS,1397
38834,MS,1397
38835,MS,1397
38838,MS,1397
38839,MS,1397
38841,MS,1397
38843,MS,1397
38844,MS,1397
38846,MS,1397
38847,MS,1397
38848,MS,1397
38849,MS,1397
38850,MS,1397
38851,MS,1397
38852,MS,1397
38855,MS,1397
38856,MS,1397
38857,MS,1397
38858,MS,1397
38859,MS,1397
38860,MS,1397
38862,MS,1397
38863,MS,1397
38864,MS,1397
38865,MS,1397
38866,MS,1397
38868,MS,1397
38869,MS,1397
38870,MS,1397
38871,MS,1397
38873,MS,1397
38874,MS,1397
38875,MS,1397
38876,MS,1397
38877,MS,1397
38878,MS,1397
38879,MS,1397
38880,MS,1397
38901,MS,1397
38902,MS,1397
38913,MS,1397
38914,MS,1397
38915,MS,1397
38916,MS,1397
38917,MS,1361
38920,MS,1397
38921,MS,1397
38922,MS,1397
38923,MS,1361
38924,MS,1361
38925,MS,1361
38926,MS,1397
38927,MS,1397
38928,MS,1397
38929,MS,1397
38930,MS,1361
38935,MS,1034
38940,MS,1397
38941,MS,1361
38943,MS,1361
38944,MS,1361
38945,MS,1034
38946,MS,1034
38947,MS,1034
38948,MS,1397
38949,MS,1397
38950,MS,1034
38951,MS,1397
38952,MS,1361
38953,MS,1397
38954,MS,1361
38955,MS,1397
38957,MS,1397
38958,MS,1397
38959,MS,1034
38960,MS,1397
38961,MS,1397
38962,MS,1397
38963,MS,1397
38964,MS,1397
38965,MS,1397
38966,MS,1397
38967,MS,1361
39038,MS,1361
39039,MS,1361
39040,MS,1361
39041,MS,1034
39042,MS,1397
39043,MS,1397
39044,MS,1361
39045,MS,1034
39046,MS,1034
39047,MS,1397
39051,MS,1397
39054,MS,1034
39056,MS,1034
39057,MS,1397
39058,MS,1034
39059,MS,1361
39060,MS,1034
39061,MS,1034
39062,MS,1034
39063,MS,1034
39066,MS,1034
39067,MS,1397
39069,MS,1361
39071,MS,1034
39072,MS,1034
39073,MS,1397
39074,MS,1397
39077,MS,1034
39078,MS,1361
39079,MS,1034
39080,MS,1397
39081,MS,1361
39082,MS,1361
39083,MS,1361
39086,MS,1361
39087,MS,1397
39088,MS,1361
39090,MS,1397
39092,MS,1397
39094,MS,1397
39095,MS,1361
39096,MS,1361
39097,MS,1361
39098,MS,1397
39107,MS,1034
39108,MS,1397
39109,MS,1397
39110,MS,1034
39111,MS,1361
39113,MS,1361
39114,MS,1361
39115,MS,1034
39116,MS,1361
39117,MS,1397
39119,MS,1361
39120,MS,1361
39121,MS,1034
39122,MS,1034
39130,MS,1034
39140,MS,1361
39144,MS,1361
39145,MS,1397
39146,MS,1034
39148,MS,1034
39149,MS,1361
39150,MS,1361
39151,MS,1397
39152,MS,1397
39153,MS,1361
39154,MS,1034
39156,MS,1361
39157,MS,1034
39158,MS,1034
39159,MS,1361
39160,MS,1034
39161,MS,1397
39162,MS,1361
39163,MS,1034
39165,MS,1361
39166,MS,1361
39167,MS,1397
39168,MS,1361
39169,MS,1361
39170,MS,1034
39171,MS,1397
39173,MS,1361
39174,MS,1034
39175,MS,1034
39176,MS,1361
39177,MS,1361
39179,MS,1361
39180,MS,1034
39181,MS,1034
39182,MS,1034
39183,MS,1034
39189,MS,1397
39190,MS,1034
39191,MS,1361
39192,MS,1361
39193,MS,1397
39194,MS,1361
39201,MS,1034
39202,MS,1034
39203,MS,1034
39204,MS,1034
39205,MS,1034
39206,MS,1034
39207,MS,1034
39208,MS,1397
39209,MS,1034
39210,MS,1034
39211,MS,1034
39212,MS,1034
39213,MS,1034
39215,MS,1034
39216,MS,1034
39217,MS,1034
39218,MS,1034
39225,MS,1034
39232,MS,1034
39236,MS,1034
39250,MS,1034
39269,MS,1034
39271,MS,1034
39272,MS,1034
39282,MS,1034
39283,MS,1034
39284,MS,1034
39286,MS,1034
39288,MS,1397
39289,MS,1034
39296,MS,1034
39298,MS,1397
39301,MS,1397
39302,MS,1361
39303,MS,1361
39304,MS,1361
39305,MS,1397
39307,MS,1397
39309,MS,1397
39320,MS,1397
39322,MS,1361
39323,MS,1397
39324,MS,1361
39325,MS,1397
39326,MS,1397
39327,MS,1397
39328,MS,1397
39330,MS,1397
39332,MS,1397
39335,MS,1397
39336,MS,1397
39337,MS,1397
39338,MS,1361
39339,MS,1397
39341,MS,1397
39342,MS,1361
39345,MS,1397
39346,MS,1397
39347,MS,1361
39348,MS,1361
39350,MS,1397
39352,MS,1397
39354,MS,1397
39355,MS,1397
39356,MS,1361
39358,MS,1397
39359,MS,1397
39360,MS,1397
39361,MS,1397
39362,MS,1361
39363,MS,1397
39364,MS,1397
39365,MS,1397
39366,MS,1361
39367,MS,1361
39401,MS,1361
39402,MS,1361
39403,MS,1361
39404,MS,1361
39406,MS,1361
39407,MS,1361
39421,MS,1361
39422,MS,1361
39423,MS,1361
39425,MS,1361
39426,MS,1361
39427,MS,1361
39428,MS,1361
39429,MS,1361
39436,MS,1361
39437,MS,1361
39439,MS,1361
39440,MS,1361
39441,MS,1361
39442,MS,1361
39443,MS,1361
39451,MS,1361
39452,MS,1361
39455,MS,1361
39456,MS,1361
39457,MS,1361
39459,MS,1361
39460,MS,1361
39461,MS,1361
39462,MS,1361
39463,MS,1361
39464,MS,1361
39465,MS,1361
39466,MS,1361
39470,MS,1361
39474,MS,1361
39475,MS,1361
39476,MS,1361
39477,MS,1361
39478,MS,1361
39479,MS,1361
39480,MS,1361
39481,MS,1361
39482,MS,1361
39483,MS,1361
39501,MS,1361
39502,MS,1361
39503,MS,1361
39505,MS,1361
39506,MS,1361
39507,MS,1361
39520,MS,1361
39521,MS,1361
39522,MS,1361
39525,MS,1361
39529,MS,1361
39530,MS,1361
39531,MS,1361
39532,MS,1361
39533,MS,1361
39534,MS,1361
39535,MS,1361
39540,MS,1361
39552,MS,1361
39553,MS,1361
39555,MS,1361
39556,MS,1361
39558,MS,1361
39560,MS,1361
39561,MS,1361
39562,MS,1361
39563,MS,1361
39564,MS,1361
39565,MS,1361
39566,MS,1361
39567,MS,1361
39568,MS,1361
39569,MS,1361
39571,MS,1361
39572,MS,1361
39573,MS,1361
39574,MS,1361
39576,MS,1361
39577,MS,1361
39581,MS,1361
39595,MS,1361
39601,MS,1034
39602,MS,1034
39603,MS,1034
39629,MS,1361
39630,MS,1034
39631,MS,1034
39632,MS,1034
39633,MS,1361
39635,MS,1034
39638,MS,1361
39641,MS,1361
39643,MS,1361
39645,MS,1361
39647,MS,1361
39648,MS,1361
39649,MS,1034
39652,MS,1361
39653,MS,1361
39654,MS,1361
39656,MS,1361
39657,MS,1361
39661,MS,1361
39662,MS,1361
39663,MS,1361
39664,MS,1361
39665,MS,1361
39666,MS,1361
39667,MS,1361
39668,MS,1361
39669,MS,1361
39701,MS,1397
39702,MS,1397
39703,MS,1397
39704,MS,1397
39705,MS,1397
39710,MS,1397
39730,MS,1397
39735,MS,1397
39736,MS,1397
39737,MS,1397
39739,MS,1397
39740,MS,1397
39741,MS,1397
39743,MS,1397
39744,MS,1397
39745,MS,1397
39746,MS,1397
39747,MS,1361
39750,MS,1397
39751,MS,1397
39752,MS,1397
39753,MS,1397
39754,MS,1397
39755,MS,1397
39756,MS,1397
39759,MS,1397
39760,MS,1397
39762,MS,1397
39766,MS,1397
39767,MS,1361
39769,MS,1397
39771,MS,1397
39772,MS,1397
39773,MS,1397
39776,MS,1397
39813,GA,1361
39815,GA,1361
39817,GA,1361
39818,GA,1361
39819,GA,1361
39823,GA,1361
39824,GA,1361
39825,GA,1361
39826,GA,1361
39827,GA,1361
39828,GA,1361
39829,GA,1361
39832,GA,1361
39834,GA,1361
39836,GA,1361
39837,GA,1361
39840,GA,1361
39841,GA,1361
39842,GA,1361
39845,GA,1361
39846,GA,1361
39851,GA,1361
39852,GA,1361
39854,GA,1361
39859,GA,1361
39861,GA,1361
39862,GA,1361
39866,GA,1361
39867,GA,1361
39870,GA,1361
39877,GA,1361
39885,GA,1361
39886,GA,1361
39897,GA,1361
39901,GA,1361
40003,KY,1397
40004,KY,1397
40006,KY,1397
40007,KY,1397
40008,KY,1397
40009,KY,1397
40010,KY,1397
40011,KY,1397
40012,KY,1397
40013,KY,1397
40014,KY,1397
40018,KY,1397
40019,KY,1397
40020,KY,1397
40022,KY,1397
40023,KY,1397
40025,KY,1397
40026,KY,1397
40027,KY,1397
40031,KY,1397
40032,KY,1397
40033,KY,1397
40036,KY,1397
40037,KY,1397
40040,KY,1397
40041,KY,1397
40045,KY,1397
40046,KY,1397
40047,KY,1397
40048,KY,1397
40049,KY,1397
40050,KY,1397
40051,KY,1397
40052,KY,1397
40055,KY,1397
40056,KY,1397
40057,KY,1397
40058,KY,1397
40059,KY,1397
40060,KY,1397
40061,KY,1397
40062,KY,1397
40063,KY,1397
40065,KY,1397
40066,KY,1397
40067,KY,1397
40068,KY,1397
40069,KY,1397
40070,KY,1397
40071,KY,1397
40075,KY,1397
40076,KY,1397
40077,KY,1397
40078,KY,1397
40104,KY,1397
40107,KY,1397
40108,KY,1397
40109,KY,1397
40110,KY,1397
40111,KY,1397
40115,KY,1397
40117,KY,1397
40118,KY,1397
40119,KY,1397
40121,KY,1397
40122,KY,1397
40129,KY,1397
40140,KY,1397
40142,KY,1397
40143,KY,1397
40144,KY,1397
40145,KY,1397
40146,KY,1397
40150,KY,1397
40152,KY,1397
40153,KY,1397
40155,KY,1397
40157,KY,1397
40159,KY,1397
40160,KY,1397
40161,KY,1397
40162,KY,1397
40165,KY,1397
40170,KY,1397
40171,KY,1397
40175,KY,1397
40176,KY,1397
40177,KY,1397
40178,KY,1397
40201,KY,1397
40202,KY,1397
40203,KY,1397
40204,KY,1397
40205,KY,1397
40206,KY,1397
40207,KY,1397
40208,KY,1397
40209,KY,1397
40210,KY,1397
40211,KY,1397
40212,KY,1397
40213,KY,1397
40214,KY,1397
40215,KY,1397
40216,KY,1397
40217,KY,1397
40218,KY,1397
40219,KY,1397
40220,KY,1397
40221,KY,1397
40222,KY,1397
40223,KY,1397
40224,KY,1397
40225,KY,1397
40228,KY,1397
40229,KY,1397
40231,KY,1397
40232,KY,1397
40233,KY,1397
40241,KY,1397
40242,KY,1397
40243,KY,1397
40245,KY,1397
40250,KY,1397
40251,KY,1397
40252,KY,1397
40253,KY,1397
40255,KY,1397
40256,KY,1397
40257,KY,1397
40258,KY,1397
40259,KY,1397
40261,KY,1397
40266,KY,1397
40268,KY,1397
40269,KY,1397
40270,KY,1397
40272,KY,1397
40280,KY,1397
40281,KY,1397
40282,KY,1397
40283,KY,1397
40285,KY,1397
40287,KY,1397
40289,KY,1397
40290,KY,1397
40291,KY,1397
40292,KY,1397
40293,KY,1397
40294,KY,1397
40295,KY,1397
40296,KY,1397
40297,KY,1397
40298,KY,1397
40299,KY,1397
40310,KY,1397
40311,KY,1397
40312,KY,1397
40313,KY,1397
40316,KY,1397
40317,KY,1397
40319,KY,1397
40322,KY,1397
40324,KY,1397
40328,KY,1397
40330,KY,1397
40334,KY,1397
40336,KY,1397
40337,KY,1397
40339,KY,1397
40340,KY,1397
40342,KY,1397
40346,KY,1397
40347,KY,1397
40348,KY,1397
40350,KY,1397
40351,KY,1397
40353,KY,1397
40355,KY,1397
40356,KY,1397
40357,KY,1397
40358,KY,1397
40359,KY,1397
40360,KY,1397
40361,KY,1397
40362,KY,1397
40363,KY,1397
40366,KY,1397
40370,KY,1397
40371,KY,1397
40372,KY,1397
40374,KY,1397
40376,KY,1397
40379,KY,1397
40380,KY,1397
40383,KY,1397
40384,KY,1397
40385,KY,1397
40387,KY,1397
40390,KY,1397
40391,KY,1397
40392,KY,1397
40402,KY,1397
40403,KY,1397
40404,KY,1397
40405,KY,1397
40409,KY,1397
40410,KY,1397
40419,KY,1397
40422,KY,1397
40423,KY,1397
40434,KY,1397
40437,KY,1397
40440,KY,1397
40442,KY,1397
40444,KY,1397
40445,KY,1397
40446,KY,1397
40447,KY,1397
40448,KY,1397
40452,KY,1397
40456,KY,1397
40460,KY,1397
40461,KY,1397
40464,KY,1397
40468,KY,1397
40472,KY,1397
40473,KY,1397
40475,KY,1397
40476,KY,1397
40481,KY,1397
40484,KY,1397
40486,KY,1397
40488,KY,1397
40489,KY,1397
40492,KY,1397
40502,KY,1397
40503,KY,1397
40504,KY,1397
40505,KY,1397
40506,KY,1397
40507,KY,1397
40508,KY,1397
40509,KY,1397
40510,KY,1397
40511,KY,1397
40512,KY,1397
40513,KY,1397
40514,KY,1397
40515,KY,1397
40516,KY,1397
40517,KY,1397
40522,KY,1397
40523,KY,1397
40524,KY,1397
40526,KY,1397
40533,KY,1397
40536,KY,1397
40544,KY,1397
40546,KY,1397
40550,KY,1397
40555,KY,1397
40574,KY,1397
40575,KY,1397
40576,KY,1397
40577,KY,1397
40578,KY,1397
40579,KY,1397
40580,KY,1397
40581,KY,1397
40582,KY,1397
40583,KY,1397
40588,KY,1397
40591,KY,1397
40598,KY,1397
40601,KY,1397
40602,KY,1397
40603,KY,1397
40604,KY,1397
40618,KY,1397
40619,KY,1397
40620,KY,1397
40621,KY,1397
40622,KY,1397
40701,KY,1397
40702,KY,1397
40724,KY,1397
40729,KY,1397
40730,KY,1397
40734,KY,1397
40737,KY,1397
40740,KY,1397
40741,KY,1397
40742,KY,1397
40743,KY,1397
40744,KY,1397
40745,KY,1397
40755,KY,1397
40759,KY,1397
40763,KY,1397
40769,KY,1397
40771,KY,1397
40801,KY,1397
40803,KY,1512
40806,KY,1397
40807,KY,1397
40808,KY,1397
40810,KY,1397
40813,KY,1397
40815,KY,1397
40816,KY,1397
40818,KY,1397
40819,KY,1397
40820,KY,1397
40823,KY,1397
40824,KY,1397
40826,KY,1397
40827,KY,1512
40828,KY,1397
40829,KY,1397
40830,KY,1397
40831,KY,1397
40840,KY,1397
40843,KY,1397
40844,KY,1512
40845,KY,1397
40847,KY,1397
40849,KY,1397
40854,KY,1397
40855,KY,1397
40856,KY,1397
40858,KY,1512
40862,KY,1397
40863,KY,1397
40865,KY,1397
40868,KY,1512
40870,KY,1397
40873,KY,1397
40874,KY,1397
40902,KY,1397
40903,KY,1397
40906,KY,1397
40913,KY,1397
40914,KY,1397
40915,KY,1397
40921,KY,1397
40923,KY,1397
40927,KY,1397
40930,KY,1397
40932,KY,1397
40935,KY,1397
40939,KY,1397
40940,KY,1397
40941,KY,1397
40943,KY,1397
40944,KY,1397
40946,KY,1397
40949,KY,1397
40951,KY,1397
40953,KY,1397
40955,KY,1397
40958,KY,1397
40962,KY,1397
40964,KY,1397
40965,KY,1397
40972,KY,1397
40977,KY,1397
40979,KY,1512
40981,KY,1512
40982,KY,1397
40983,KY,1397
40988,KY,1397
40995,KY,1397
40997,KY,1397
41001,KY,1397
41002,KY,1397
41003,KY,1397
41004,KY,1397
41005,KY,1397
41006,KY,1397
41007,KY,1397
41008,KY,1397
41010,KY,1397
41011,KY,1512
41012,KY,1512
41014,KY,1512
41015,KY,1512
41016,KY,1512
41017,KY,1512
41018,KY,1512
41019,KY,1512
41022,KY,1512
41030,KY,1397
41031,KY,1397
41033,KY,1397
41034,KY,1397
41035,KY,1397
41037,KY,1397
41039,KY,1397
41040,KY,1397
41041,KY,1397
41042,KY,1512
41043,KY,1397
41044,KY,1397
41045,KY,1397
41046,KY,1397
41048,KY,1512
41049,KY,1397
41051,KY,1397
41052,KY,1397
41053,KY,1397
41054,KY,1397
41055,KY,1397
41056,KY,1397
41059,KY,1512
41061,KY,1397
41062,KY,1397
41063,KY,1397
41064,KY,1397
41065,KY,1397
41071,KY,1512
41072,KY,1512
41073,KY,1512
41074,KY,1512
41075,KY,1512
41076,KY,1512
41080,KY,1397
41081,KY,1397
41083,KY,1397
41085,KY,1512
41086,KY,1397
41091,KY,1397
41092,KY,1397
41093,KY,1397
41094,KY,1512
41095,KY,1397
41096,KY,1397
41097,KY,1397
41098,KY,1397
41099,KY,1512
41101,KY,1512
41102,KY,1512
41105,KY,1512
41114,KY,1512
41121,KY,1397
41124,KY,1397
41128,KY,1397
41129,KY,1512
41132,KY,1512
41135,KY,1512
41139,KY,1512
41141,KY,1397
41142,KY,1512
41143,KY,1397
41144,KY,1397
41146,KY,1512
41149,KY,1397
41159,KY,1397
41160,KY,1397
41164,KY,1397
41166,KY,1397
41168,KY,1512
41169,KY,1512
41171,KY,1397
41173,KY,1512
41174,KY,1512
41175,KY,1397
41179,KY,1397
41180,KY,1512
41181,KY,1512
41183,KY,1512
41189,KY,1397
41201,KY,1512
41203,KY,1512
41204,KY,1397
41214,KY,1512
41216,KY,1512
41219,KY,1397
41222,KY,1512
41224,KY,1512
41226,KY,1397
41230,KY,1512
41231,KY,1512
41232,KY,1512
41234,KY,1512
41238,KY,1397
41240,KY,1397
41250,KY,1512
41254,KY,1397
41255,KY,1397
41256,KY,1512
41257,KY,1397
41260,KY,1397
41262,KY,1512
41263,KY,1397
41264,KY,1397
41265,KY,1397
41267,KY,1512
41268,KY,1512
41271,KY,1397
41274,KY,1512
41301,KY,1397
41307,KY,1397
41310,KY,1512
41311,KY,1397
41313,KY,1397
41314,KY,1397
41317,KY,1512
41332,KY,1397
41333,KY,1397
41338,KY,1397
41339,KY,1512
41347,KY,1397
41348,KY,1512
41351,KY,1397
41352,KY,1397
41360,KY,1397
41362,KY,1397
41364,KY,1397
41365,KY,1397
41366,KY,1512
41367,KY,1512
41368,KY,1397
41385,KY,1397
41386,KY,1397
41390,KY,1512
41397,KY,1397
41408,KY,1397
41413,KY,1397
41421,KY,1397
41425,KY,1397
41426,KY,1512
41451,KY,1397
41459,KY,1397
41464,KY,1397
41465,KY,1397
41472,KY,1397
41477,KY,1512
41501,KY,1512
41502,KY,1512
41503,KY,1512
41512,KY,1512
41513,KY,1512
41514,KY,1512
41517,KY,1397
41519,KY,1512
41520,KY,1397
41522,KY,1397
41524,KY,1512
41526,KY,1512
41527,KY,1512
41528,KY,1512
41531,KY,1512
41534,KY,1397
41535,KY,1512
41537,KY,1397
41538,KY,1512
41539,KY,1512
41540,KY,1512
41542,KY,1397
41543,KY,1512
41544,KY,1512
41547,KY,1512
41548,KY,1397
41549,KY,1397
41553,KY,1397
41554,KY,1512
41555,KY,1512
41557,KY,1512
41558,KY,1512
41559,KY,1512
41560,KY,1512
41561,KY,1397
41562,KY,1512
41563,KY,1397
41564,KY,1512
41566,KY,1397
41567,KY,1512
41568,KY,1397
41571,KY,1512
41572,KY,1512
41601,KY,1512
41602,KY,1512
41603,KY,1512
41604,KY,1512
41605,KY,1512
41606,KY,1512
41607,KY,1397
41612,KY,1512
41615,KY,1512
41616,KY,1512
41619,KY,1512
41621,KY,1512
41622,KY,1512
41630,KY,1397
41631,KY,1512
41632,KY,1397
41635,KY,1512
41636,KY,1512
41640,KY,1397
41642,KY,1512
41643,KY,1512
41645,KY,1512
41647,KY,1512
41649,KY,1512
41650,KY,1512
41651,KY,1512
41653,KY,1397
41655,KY,1512
41659,KY,1512
41660,KY,1512
41663,KY,1512
41666,KY,1512
41667,KY,1512
41669,KY,1512
41701,KY,1512
41702,KY,1512
41712,KY,1512
41713,KY,1512
41714,KY,1512
41719,KY,1512
41721,KY,1512
41722,KY,1512
41723,KY,1512
41725,KY,1512
41727,KY,1512
41729,KY,1512
41731,KY,1512
41735,KY,1512
41736,KY,1512
41739,KY,1512
41740,KY,1512
41743,KY,1512
41745,KY,1512
41746,KY,1512
41747,KY,1512
41749,KY,1512
41751,KY,1512
41754,KY,1512
41759,KY,1512
41760,KY,1512
41762,KY,1512
41763,KY,1512
41764,KY,1512
41766,KY,1512
41772,KY,1512
41773,KY,1512
41774,KY,1512
41775,KY,1512
41776,KY,1512
41777,KY,1512
41778,KY,1512
41804,KY,1512
41810,KY,1512
41812,KY,1512
41815,KY,1512
41817,KY,1512
41819,KY,1397
41821,KY,1512
41822,KY,1512
41824,KY,1512
41825,KY,1512
41826,KY,1512
41828,KY,1512
41831,KY,1512
41832,KY,1512
41833,KY,1397
41834,KY,1512
41835,KY,1512
41836,KY,1512
41837,KY,1397
41838,KY,1512
41839,KY,1512
41840,KY,1512
41843,KY,1512
41844,KY,1512
41845,KY,1512
41847,KY,1512
41848,KY,1512
41849,KY,1512
41855,KY,1512
41858,KY,1397
41859,KY,1512
41861,KY,1512
41862,KY,1512
42001,KY,1397
42002,KY,1397
42003,KY,1397
42020,KY,1397
42021,KY,1397
42022,KY,1397
42023,KY,1397
42024,KY,1397
42025,KY,1397
42027,KY,1397
42028,KY,1397
42029,KY,1397
42031,KY,1397
42032,KY,1397
42033,KY,1397
42035,KY,1397
42036,KY,1397
42037,KY,1397
42038,KY,1397
42039,KY,1397
42040,KY,1397
42041,KY,1397
42044,KY,1397
42045,KY,1397
42047,KY,1397
42048,KY,1397
42049,KY,1397
42050,KY,1397
42051,KY,1397
42053,KY,1397
42054,KY,1397
42055,KY,1397
42056,KY,1397
42058,KY,1397
42060,KY,1397
42061,KY,1397
42063,KY,1397
42064,KY,1397
42066,KY,1397
42069,KY,1397
42070,KY,1397
42071,KY,1397
42076,KY,1397
42078,KY,1397
42079,KY,1397
42081,KY,1397
42082,KY,1397
42083,KY,1397
42084,KY,1397
42085,KY,1397
42086,KY,1397
42087,KY,1397
42088,KY,1397
42101,KY,1397
42102,KY,1397
42103,KY,1397
42104,KY,1397
42120,KY,1397
42122,KY,1397
42123,KY,1397
42124,KY,1397
42127,KY,1397
42128,KY,1397
42129,KY,1397
42130,KY,1397
42131,KY,1397
42133,KY,1397
42134,KY,1397
42135,KY,1397
42140,KY,1397
42141,KY,1397
42142,KY,1397
42151,KY,1397
42152,KY,1397
42153,KY,1397
42154,KY,1397
42156,KY,1397
42157,KY,1397
42159,KY,1397
42160,KY,1397
42163,KY,1397
42164,KY,1397
42166,KY,1397
42167,KY,1397
42170,KY,1397
42171,KY,1397
42201,KY,1397
42202,KY,1397
42204,KY,1397
42206,KY,1397
42207,KY,1397
42210,KY,1397
42211,KY,1397
42214,KY,1397
42215,KY,1397
42216,KY,1397
42217,KY,1397
42219,KY,1397
42220,KY,1397
42221,KY,1397
42223,KY,1397
42232,KY,1397
42234,KY,1397
42236,KY,1397
42240,KY,1397
42241,KY,1397
42252,KY,1397
42254,KY,1397
42256,KY,1397
42259,KY,1397
42261,KY,1397
42262,KY,1397
42265,KY,1397
42266,KY,1397
42273,KY,1397
42274,KY,1397
42275,KY,1397
42276,KY,1397
42280,KY,1397
42283,KY,1397
42285,KY,1397
42286,KY,1397
42288,KY,1397
42301,KY,1397
42302,KY,1397
42303,KY,1397
42304,KY,1397
42320,KY,1397
42321,KY,1397
42322,KY,1397
42323,KY,1397
42324,KY,1397
42325,KY,1397
42326,KY,1397
42327,KY,1397
42328,KY,1397
42330,KY,1397
42332,KY,1397
42333,KY,1397
42334,KY,1397
42337,KY,1397
42338,KY,1397
42339,KY,1397
42343,KY,1397
42344,KY,1397
42345,KY,1397
42347,KY,1397
42348,KY,1397
42349,KY,1397
42350,KY,1397
42351,KY,1397
42352,KY,1397
42354,KY,1397
42355,KY,1397
42356,KY,1397
